,Price,Levy,Manufacturer,Model,Category,Leather interior,Fuel type,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Es_Turbo,Cilindrada,Antiguedad_Anios
15288,1098,394.0,55,425,9,1,2,398069,4.0,0,1,4,0,1,12,0,2.5,12
15289,21326,1704.72,3,222,1,1,5,203000,6.0,2,0,2,0,1,12,0,3.2,18
15290,5018,779.0,55,1174,4,1,5,193960,4.0,0,1,4,0,7,12,0,2.5,13
15291,2430,697.0,39,1267,9,1,5,31973,4.0,0,1,4,0,2,12,0,1.8,11
15292,14113,876.34,55,1116,3,0,2,111111,4.0,2,1,4,0,6,4,0,1.8,17
15293,18647,862.0,22,808,10,1,1,242251,4.0,0,1,4,0,12,4,0,2.5,15
15294,18189,1503.0,22,617,9,1,5,16000,4.0,2,1,4,1,1,6,0,1.8,13
15297,9418,765.0,22,1286,9,1,4,43514,4.0,0,1,4,0,14,4,0,2.0,11
15298,8781,1956.31,37,242,4,0,0,0,4.0,2,0,4,0,14,2,0,2.0,24
15299,8781,2018.49,37,242,4,0,5,122000,4.0,2,0,4,0,1,4,1,2.0,24
15301,2901,585.0,39,1267,9,1,5,183419,4.0,0,1,4,0,7,12,0,1.8,13
15303,52520,1017.0,20,471,9,1,5,23229,4.0,0,1,4,0,1,4,0,2.0,9
15304,40092,831.0,51,239,4,1,1,50518,4.0,0,1,4,0,2,4,0,1.6,9
15305,10820,919.0,4,1477,4,1,1,229966,6.0,0,0,4,0,1,0,0,3.0,14
15306,9879,1018.0,34,587,9,1,1,273186,6.0,0,2,4,0,14,12,0,3.0,15
15307,13172,2695.54,15,1369,2,0,1,266000,4.0,1,1,2,0,12,0,0,2.0,23
15308,17249,751.0,27,1045,9,0,2,141452,4.0,2,1,4,0,14,6,0,2.4,13
15309,5015,1137.0,33,546,3,0,5,183546,3.0,0,1,4,1,2,3,0,1.3,23
15311,84675,1311.39,55,716,4,1,5,17000,4.0,0,2,5,0,1,6,0,2.7,9
15312,5645,2422.2,4,137,9,0,5,278000,6.0,1,2,4,0,6,5,0,2.0,30
15313,18346,779.0,33,992,7,1,4,143564,4.0,2,1,4,0,14,8,0,2.5,13
15314,1019,917.0,4,1477,4,1,1,137802,6.0,0,0,4,0,1,0,0,3.0,13
15315,18798,583.0,22,617,9,1,5,158000,4.0,0,1,4,0,14,4,0,1.6,15
15316,11604,1018.0,15,645,4,1,5,145000,6.0,0,0,4,0,1,6,0,3.0,15
15317,15053,781.0,52,707,4,0,5,217000,4.0,0,0,4,0,13,8,0,2.5,14
15318,17876,627.68,22,617,9,0,5,27000,4.0,2,1,4,0,12,12,0,1.8,13
15319,11917,1252.87,55,1444,3,0,5,145000,4.0,3,1,4,1,7,2,0,1.5,21
15320,32302,1604.0,34,587,9,1,5,101424,8.0,0,0,4,0,7,12,0,5.5,12
15321,21357,1273.0,51,1188,4,1,1,160584,4.0,0,1,4,0,12,4,0,2.7,17
15322,3058,915.0,3,230,3,1,5,140507,6.0,0,0,4,0,12,0,0,3.0,12
15323,50178,919.0,4,1481,4,1,1,118400,6.0,2,0,4,0,1,12,1,3.0,14
15324,59313,784.0,20,667,3,1,5,31000,4.0,0,1,4,0,2,4,0,1.5,9
15325,20385,3061.07,39,1018,4,1,0,155200,6.0,0,0,4,0,12,8,0,3.5,21
15326,21326,781.0,55,425,9,1,5,126700,5.0,2,1,4,0,7,12,0,2.5,14
15327,44523,891.0,22,1259,4,1,1,121121,4.0,0,1,4,0,14,4,0,2.0,10
15328,27284,834.0,55,1348,4,1,5,397915,4.0,0,2,4,0,14,12,0,2.7,13
15329,11917,2316.74,55,861,7,0,5,220000,4.0,0,1,4,1,12,4,0,2.4,22
15330,32302,2337.0,23,1162,4,1,5,91648,8.0,0,2,4,0,14,12,0,5.6,10
15331,27598,781.0,55,425,9,1,2,160000,4.0,0,1,4,0,7,4,0,2.5,14
15332,18189,3763.23,12,466,9,1,4,225000,8.0,0,2,4,0,1,12,0,5.7,20
15333,14426,639.0,27,1311,4,1,1,66188,4.0,0,1,4,0,12,4,0,2.0,13
15334,549,831.0,15,694,3,1,5,96088,4.0,0,1,4,0,14,12,0,1.6,9
15335,32929,779.0,55,282,9,1,2,125000,4.0,2,1,4,0,14,9,0,2.5,13
15336,80000,1078.96,41,57,4,1,1,3237,4.0,0,0,4,0,7,10,0,2.0,8
15337,26644,308.0,20,667,10,1,2,35624,4.0,0,1,4,0,1,4,0,1.5,11
15338,15681,891.0,22,1286,9,1,4,291105,4.0,0,1,4,0,12,4,0,2.0,10
15339,11604,574.0,20,854,3,0,5,209000,4.0,0,1,4,0,1,0,0,1.3,16
15340,22894,585.0,55,1116,3,0,2,67700,4.0,0,1,4,0,14,10,1,1.8,13
15341,39829,1292.0,34,764,4,1,5,86189,6.0,0,0,4,0,2,0,0,3.0,10
15342,19757,585.0,55,1116,3,0,2,97000,4.0,0,1,4,0,12,10,0,1.8,13
15343,5018,765.0,34,762,4,1,5,93304,4.0,0,0,4,0,14,0,0,2.0,11
15344,1411,294.0,58,866,9,1,2,130037,4.0,0,1,4,0,7,12,0,1.4,11
15345,6272,2118.34,37,1061,4,0,0,207000,4.0,2,1,4,0,14,4,0,2.4,23
15346,549,639.0,52,707,4,1,5,72613,4.0,0,0,4,0,14,0,0,2.0,12
15348,12231,2260.34,15,1369,6,0,1,400000,4.0,1,2,4,0,2,2,1,2.5,27
15349,53314,1104.0,4,157,9,1,5,93000,6.0,2,2,4,0,1,12,1,3.0,11
15350,16308,697.0,22,617,9,0,5,94561,4.0,2,1,4,0,2,6,0,1.8,11
15351,10976,3759.96,34,577,9,1,0,111111,6.0,0,2,4,0,12,6,0,2.8,27
15353,10036,1850.0,39,1018,4,1,5,218197,6.0,0,0,4,0,1,6,0,3.5,18
15354,15681,1951.48,34,317,9,1,5,225000,6.0,1,2,4,0,1,8,0,2.5,20
15355,9060,308.0,55,253,3,1,2,166845,4.0,0,1,4,0,12,4,0,1.5,11
15356,7840,1375.14,36,486,1,0,5,150000,4.0,1,1,2,0,11,0,0,1.6,24
15357,17249,2514.72,4,1477,4,1,1,300000,6.0,2,0,4,0,1,8,1,3.0,22
15358,8154,1750.0,30,1198,4,1,2,224629,6.0,0,0,4,0,12,12,0,3.3,18
15359,18817,3219.55,43,455,4,1,5,150000,8.0,2,0,4,0,7,12,1,4.5,20
15362,8781,2215.32,34,321,9,1,5,400000,6.0,2,2,4,0,4,6,0,2.4,25
15363,8154,1811.0,30,907,9,1,5,175363,8.0,0,2,4,0,1,12,0,4.6,16
15364,10036,1718.79,40,1004,10,0,5,222222222,4.0,2,1,4,0,12,6,0,1.6,20
15365,41221,891.0,22,1259,4,1,1,163401,4.0,0,1,4,0,2,4,0,2.0,10
15366,25089,697.0,55,493,9,0,5,82000,4.0,0,1,4,0,6,6,0,1.8,11
15368,19757,891.0,22,627,9,0,5,44000,4.0,0,1,4,0,11,6,0,2.0,10
15369,6429,1079.0,27,1254,9,1,5,107109,4.0,0,1,4,0,14,12,0,2.0,8
15370,1646,1058.0,34,587,9,1,1,240987,6.0,0,0,4,0,1,12,0,3.5,14
15371,2509,1399.0,30,1203,4,1,2,315270,6.0,0,0,4,0,7,12,0,3.5,16
15372,28532,836.0,22,1389,4,1,1,89043,4.0,0,1,4,0,3,4,0,2.0,16
15373,14113,333.0,15,725,9,1,2,27700,4.0,0,1,4,0,1,12,0,2.0,12
15374,6743,760.0,7,523,9,1,5,50221,4.0,0,1,4,0,14,4,0,1.8,16
15375,13150,790.0,7,910,9,1,5,111770,4.0,0,1,4,0,7,4,0,1.6,17
15376,1960,765.0,4,148,9,1,5,116691,4.0,0,0,4,0,1,12,0,2.0,11
15377,59834,1079.0,20,471,1,1,5,27176,4.0,0,1,4,0,14,4,0,2.0,8
15378,15367,640.0,22,1286,9,1,5,31381,4.0,0,1,4,0,14,4,0,2.0,13
15379,59837,831.0,20,471,3,1,5,13048,4.0,0,1,4,0,7,4,0,1.5,8
15380,784,779.0,39,1220,4,1,5,248570,4.0,0,1,4,0,1,12,0,2.5,13
15381,4704,1261.66,55,1444,9,0,5,24685,4.0,1,0,2,1,14,2,0,1.5,24
15382,40889,1091.0,22,808,7,1,1,79911,4.0,0,1,4,0,1,4,0,2.5,10
15383,10036,639.0,22,1286,9,1,4,720227,4.0,0,1,4,0,12,4,0,2.0,12
15384,5959,579.0,55,282,9,1,2,50517,4.0,0,1,4,0,14,12,0,2.5,9
15385,7213,836.0,22,1389,4,1,1,130339,4.0,0,1,4,0,12,4,0,2.0,16
15386,14950,501.0,20,667,3,1,5,165000,4.0,0,1,4,0,2,4,0,1.5,12
15387,67354,1110.0,22,1259,4,1,1,8088,4.0,0,1,4,0,2,4,0,2.2,9
15388,35617,1249.0,7,849,9,1,5,56486,4.0,0,1,4,0,5,4,0,2.5,9
15389,1600,1667.48,57,38,4,0,0,111111,4.0,1,0,2,0,10,0,0,1.7,27
15390,5645,431.0,15,725,9,1,2,82296,4.0,0,1,4,0,14,12,0,2.0,10
15391,12287,790.0,22,617,9,1,5,79355,4.0,0,1,4,0,12,4,0,1.6,17
15392,5175,765.0,22,1286,9,1,4,537500,4.0,0,1,4,0,8,4,0,2.0,11
15393,15681,1090.6,55,1116,9,0,5,2147483647,4.0,0,1,4,0,2,0,0,2.0,18
15394,34497,924.0,58,1083,9,1,5,49800,4.0,0,1,4,0,7,12,1,1.8,9
15396,5331,1823.0,15,1350,4,1,5,12824,6.0,0,0,4,0,14,12,0,3.5,8
15397,15681,585.0,22,617,9,0,5,96584,4.0,0,1,4,0,7,0,0,1.8,13
15398,7213,919.0,4,1477,4,1,1,274098,6.0,0,0,4,0,14,0,0,3.0,14
15399,2979,1928.11,40,1403,9,0,5,0,4.0,1,1,4,0,2,0,0,2.0,31
15400,27065,531.0,22,617,9,1,5,70196,4.0,0,1,4,0,12,4,0,1.6,14
15402,18503,730.0,22,617,9,1,4,28332,4.0,0,1,4,0,12,4,0,1.6,10
15404,21639,779.0,55,425,9,1,5,88000,5.0,2,1,4,0,1,16,0,2.5,13
15405,68994,1391.0,34,756,4,1,5,96000,8.0,2,0,4,0,1,8,1,4.7,14
15406,28852,585.0,34,330,9,1,5,111000,4.0,2,2,4,0,1,12,1,1.8,13
15407,17249,1759.0,15,1372,6,0,1,190000,5.0,1,2,2,0,14,5,0,2.4,20
15408,42557,1091.0,7,849,9,1,5,87722,4.0,0,1,4,0,1,4,0,2.5,10
15409,5018,1388.5,40,264,9,1,5,0,4.0,1,1,2,0,12,2,0,1.6,28
15410,15681,694.0,15,1369,6,0,1,168000,4.0,1,1,2,0,14,0,1,2.2,12
15411,10500,1031.0,39,1033,3,0,5,35000,3.0,3,1,4,1,1,2,0,1.2,13
15412,4704,5064.48,4,146,9,1,5,232000,6.0,1,2,4,0,6,4,0,2.5,30
15414,5802,1282.0,7,446,4,1,1,72816,5.0,0,1,4,0,12,4,0,2.0,19
15415,16308,891.0,22,1286,9,1,4,240573,4.0,0,1,4,0,14,4,0,2.0,10
15416,4077,1094.0,51,903,4,1,1,54752,4.0,0,1,4,0,12,4,0,2.0,18
15417,61894,1077.0,22,1389,4,1,1,6109,4.0,0,1,4,0,12,4,0,2.0,7
15418,7317,1024.0,22,808,7,1,1,71517,4.0,0,1,4,0,15,4,0,2.5,16
15419,16041,585.0,7,523,9,1,5,122555,4.0,0,1,4,0,1,4,0,1.8,13
15420,10976,3888.44,34,1234,9,1,5,29000,8.0,0,2,4,0,1,10,0,4.3,24
15421,51965,1273.0,15,1350,9,1,5,56476,4.0,0,1,4,0,1,4,0,3.5,11
15422,16300,753.0,27,1045,9,0,5,155200,4.0,2,1,4,0,1,12,0,2.4,14
15423,1960,1202.0,7,642,4,1,5,115573,4.0,0,1,4,0,14,12,0,2.4,9
15424,784,781.0,15,645,4,1,2,95349,4.0,0,1,4,0,2,0,0,2.5,14
15426,36899,777.0,22,808,7,1,1,105461,4.0,0,1,4,0,7,4,0,2.5,12
15427,14426,382.0,55,1124,3,1,2,26724,4.0,2,1,4,0,2,12,0,1.5,9
15428,11917,488.0,27,1108,9,1,5,34130,3.0,0,1,4,0,14,4,0,1.0,10
15430,8000,2252.03,34,1237,9,1,5,1000,8.0,2,2,4,0,1,8,0,5.5,17
15431,31361,4670.04,55,915,4,0,4,250000,8.0,0,0,4,0,14,8,0,4.7,25
15432,21395,769.0,22,1259,4,1,1,166226,4.0,0,1,4,0,12,4,0,2.2,15
15433,73698,1104.0,4,177,9,1,5,43000,6.0,2,2,4,0,7,12,1,3.0,11
15434,32045,640.0,51,1188,4,1,1,107141,4.0,0,1,4,0,1,4,0,2.0,13
15435,2509,574.0,20,854,3,1,2,210758,4.0,0,1,4,0,12,0,0,1.3,16
15436,16308,6068.37,34,583,9,1,5,189000,6.0,2,2,4,0,1,6,0,3.2,24
15438,24543,642.0,22,1389,4,1,1,151995,4.0,0,1,4,0,7,4,0,2.0,14
15439,1411,1172.0,30,1197,4,1,5,124003,6.0,0,0,4,0,11,12,0,3.5,15
15440,3293,1091.0,33,413,9,1,5,154862,4.0,0,0,4,0,11,12,0,2.5,10
15441,16766,528.0,7,289,9,1,5,32750,4.0,0,1,4,0,14,4,0,1.6,12
15442,4704,2018.24,39,1115,9,0,5,136000,4.0,2,1,4,0,2,4,0,2.0,24
15443,33243,569.64,30,403,3,1,2,157000,4.0,0,1,4,0,7,12,0,1.8,12
15444,1882,442.0,55,1116,9,1,2,47672,4.0,0,1,4,0,14,12,0,1.8,9
15445,10036,3863.6,39,1018,4,1,5,61000,6.0,0,0,4,0,5,12,0,3.5,23
15446,13799,658.0,20,854,9,0,2,65000,4.0,0,1,4,0,11,12,0,1.3,17
15447,13328,1399.0,30,1203,4,1,2,186005,6.0,0,0,4,0,12,12,0,3.5,16
15448,28241,836.0,22,1389,4,1,1,138015,4.0,0,1,4,0,14,4,0,2.0,16
15449,14740,1347.0,22,808,7,1,1,66558,4.0,0,1,4,0,1,4,0,2.5,18
15450,19757,2540.98,34,958,4,1,0,114000,6.0,2,0,4,0,12,12,0,3.5,20
15452,549,586.0,39,1422,3,1,5,182443,4.0,0,1,4,0,1,12,0,1.8,14
15453,1098,1273.0,27,1311,4,1,5,6216,4.0,0,1,4,0,4,12,0,2.4,6
15454,47217,1249.0,22,808,10,1,1,112523,4.0,0,1,4,0,7,4,0,2.5,9
15455,7840,1136.7,7,1031,4,1,5,11000,4.0,1,0,4,0,1,6,0,1.7,19
15456,17876,640.0,15,347,3,0,2,160000,4.0,3,1,4,0,7,10,0,2.0,13
15458,10697,583.0,7,289,9,1,5,125837,4.0,0,1,4,0,1,4,0,1.6,15
15459,21796,481.0,15,725,9,0,2,18839,4.0,0,1,4,0,11,8,0,2.0,9
15461,1490,456.0,55,425,9,1,2,492619,4.0,0,1,4,0,1,12,0,2.5,11
15462,34811,1049.27,26,1217,4,0,5,53700,4.0,2,0,4,0,0,12,0,2.4,10
15463,11917,777.0,55,425,9,1,5,73000,5.0,2,1,4,0,1,12,0,2.5,12
15464,20385,810.0,58,1083,9,0,5,50395,4.0,2,1,4,0,1,12,1,1.8,10
15465,4861,1058.0,34,587,9,1,1,128202,6.0,0,2,4,0,1,12,0,3.5,14
15466,42152,1091.0,22,808,7,1,1,61000,4.0,0,1,4,0,7,4,0,2.5,10
15467,17876,585.0,30,403,3,1,2,267015,4.0,2,1,4,0,12,12,1,1.8,13
15468,13065,447.0,20,667,10,1,5,39693,4.0,0,1,4,0,14,4,0,1.3,13
15469,52357,1017.0,22,1259,4,1,1,70800,4.0,0,1,4,0,12,4,0,2.0,9
15470,6300,4815.08,4,184,9,1,5,300000,6.0,1,2,4,0,7,0,0,3.0,36
15471,19378,585.0,20,471,9,1,5,170000,4.0,0,1,4,0,14,4,0,1.8,13
15472,7840,2003.09,52,707,4,0,0,120000,4.0,2,0,4,1,12,12,0,2.0,22
15473,13799,1017.0,22,1286,9,1,4,305023,4.0,0,1,4,0,8,4,0,2.0,9
15474,10976,678.83,27,1108,3,0,5,91000,4.0,1,1,4,0,1,4,0,1.1,18
15475,9408,1874.24,37,1075,4,0,5,111111,4.0,0,0,4,0,14,2,0,1.8,26
15476,3920,441.0,27,1045,9,1,2,107618,4.0,0,1,4,0,1,12,0,2.4,11
15477,52959,1533.0,7,849,9,1,5,73960,4.0,0,1,4,0,1,4,0,3.6,10
15478,23521,661.01,55,1124,3,1,5,152000,4.0,2,1,4,0,14,8,0,1.5,14
15479,706,503.0,20,471,9,1,2,75654,4.0,0,1,4,0,2,12,0,1.5,14
15480,29489,749.0,26,485,4,1,5,74625,4.0,0,1,4,0,14,4,0,2.4,12
15481,862,1080.0,43,455,4,1,5,56886,6.0,0,0,4,0,1,12,0,3.6,12
15482,9408,746.0,55,1116,3,0,5,147000,4.0,3,1,4,0,14,10,0,1.5,17
15484,15681,1832.0,34,1432,7,0,1,237000,4.0,1,2,4,0,12,4,1,2.2,21
15485,18312,707.0,22,1389,4,1,1,189414,4.0,0,1,4,0,1,4,0,2.0,15
15486,90006,1105.18,4,1477,4,1,1,31100,6.0,2,0,4,0,14,8,1,3.0,11
15487,1568,749.0,22,1286,9,1,5,127906,4.0,0,1,4,0,2,12,0,2.4,12
15488,15681,333.0,52,1511,9,1,2,270472,4.0,0,0,4,0,14,0,0,2.0,12
15489,48202,765.0,22,1259,4,1,1,51651,4.0,0,1,4,0,1,4,0,2.0,11
15490,13589,531.0,22,617,9,1,5,218000,4.0,0,1,4,0,7,4,0,1.6,14
15492,10976,1676.88,37,242,10,0,5,190000,4.0,2,0,4,0,14,2,1,2.0,24
15494,784,394.0,55,425,9,1,2,102397,4.0,0,1,4,0,1,12,0,2.5,12
15495,7056,530.0,39,886,4,1,5,312118,4.0,0,1,4,0,1,0,0,1.6,13
15497,21940,642.0,7,1056,4,1,1,160000,4.0,0,1,4,0,7,4,0,2.0,14
15498,9095,1236.0,20,667,3,1,2,123000,4.0,0,1,4,1,6,5,0,1.3,15
15499,6272,1489.72,20,471,9,0,5,111111,4.0,0,1,4,1,14,4,0,1.5,25
15500,9408,585.0,22,617,4,1,5,207606,4.0,0,1,4,0,7,12,0,1.8,13
15501,1725,531.0,39,886,4,1,5,123653,4.0,0,0,4,0,14,12,0,1.6,14
15502,17249,1079.0,3,223,9,1,5,138000,6.0,0,1,4,0,1,12,0,3.2,15
15503,5331,1645.41,4,67,9,1,5,256837,4.0,0,2,4,1,6,5,0,1.8,28
15504,627,475.0,7,1448,4,1,2,188419,4.0,0,1,4,0,11,0,0,1.4,14
15505,13485,1869.5,34,1315,6,0,1,0,4.0,1,2,2,0,14,2,1,2.2,21
15506,5488,690.0,15,725,9,1,5,70566,4.0,0,1,4,0,14,12,0,1.5,10
15507,7840,1869.57,39,1402,2,0,1,3000,2.0,1,2,4,0,14,2,0,2.2,21
15508,31361,4120.22,55,115,4,0,4,204000,8.0,0,0,4,0,1,4,0,4.7,22
15509,3450,1055.0,34,587,9,1,1,107800,6.0,0,2,4,0,7,12,0,3.5,13
15510,5488,1080.0,8,54,9,1,5,133904,6.0,0,2,4,0,12,12,0,3.6,12
15512,8624,915.0,4,1477,4,1,1,0,6.0,0,0,4,0,1,0,0,3.0,12
15513,627,1360.0,30,776,4,1,5,243467,8.0,0,0,4,0,14,0,0,4.6,13
15514,12544,1750.0,55,821,9,1,2,334414,6.0,0,0,4,0,14,12,0,3.3,18
15515,17562,645.0,55,1116,3,0,2,155000,4.0,0,2,4,0,7,0,0,1.8,15
15516,17249,781.0,55,425,9,1,5,99000,4.0,2,1,4,0,1,10,0,2.5,14
15517,18826,528.0,22,617,9,1,1,111232,4.0,0,1,4,0,14,4,0,1.6,12
15518,30734,1018.0,4,100,1,1,5,230000,6.0,2,2,2,0,1,8,1,3.0,15
15519,1019,1736.0,4,169,3,1,5,107344,8.0,0,2,4,0,1,12,0,4.4,16
15520,9252,765.0,22,1286,9,1,4,455579,4.0,0,1,4,0,8,4,0,2.0,11
15521,16308,638.0,27,1045,9,1,5,36037,4.0,0,1,4,0,12,4,0,2.0,12
15522,784,917.0,4,1477,9,1,1,0,6.0,0,0,4,0,1,0,0,3.0,13
15523,30420,891.0,22,1389,4,1,5,23000,4.0,2,1,4,0,1,8,0,2.0,10
15524,10192,1279.38,34,293,9,1,5,98000,4.0,2,1,4,0,14,6,0,1.7,20
15525,18817,501.0,15,725,9,0,5,68800,4.0,2,1,4,0,14,12,1,1.5,12
15526,4500,1410.17,4,67,9,1,5,3100,4.0,1,2,4,0,11,4,0,1.6,29
15527,16935,927.53,20,667,3,1,5,185000,4.0,0,1,4,1,7,8,0,1.5,12
15529,18817,730.0,22,617,9,1,5,32595,4.0,0,1,4,0,12,4,0,1.6,10
15530,549,528.0,39,1422,9,1,5,236669,4.0,0,1,4,0,12,12,0,1.6,12
15531,5175,924.0,55,1418,4,1,5,201570,4.0,0,1,4,0,7,12,0,2.7,15
15532,706,394.0,55,425,9,1,2,115312,4.0,0,1,4,0,7,12,0,2.5,12
15533,23521,584.0,34,324,9,1,5,156682,4.0,0,2,4,0,14,0,0,1.8,12
15534,27033,831.0,22,617,9,1,4,137929,4.0,0,1,4,0,14,4,0,1.6,9
15535,10349,1018.0,4,1477,4,1,1,332243,6.0,0,0,4,0,1,0,0,3.0,15
15536,4861,1202.0,20,237,9,1,5,66366,4.0,0,1,4,0,11,12,0,2.4,9
15537,5959,761.0,10,910,9,1,5,138749,4.0,0,1,4,0,7,4,0,1.8,16
15538,75300,830.0,53,884,4,0,5,0,4.0,0,0,2,0,12,0,0,1.5,7
15539,18817,609.0,55,425,9,1,2,35058,4.0,0,1,4,0,14,12,0,2.5,8
15540,18189,1018.0,4,90,1,1,5,164000,6.0,0,0,2,0,2,12,0,3.0,15
15542,27598,891.0,22,617,9,0,5,70000,4.0,0,1,4,0,14,10,0,2.0,10
15543,25716,915.0,4,1477,4,1,1,141384,6.0,0,0,4,0,2,0,0,3.0,12
15544,4547,475.0,7,1448,3,1,2,162190,4.0,0,1,4,0,2,0,0,1.4,14
15545,7213,1150.6,20,667,3,0,5,15200,4.0,0,1,4,1,12,4,0,1.3,22
15546,12231,753.0,27,1045,9,0,5,92000,4.0,2,1,5,0,14,12,0,2.4,14
15547,5331,1388.61,40,264,3,0,0,250000,4.0,1,1,4,0,2,4,0,1.6,31
15548,10349,639.0,22,1286,9,1,4,406314,4.0,0,1,4,0,14,4,0,2.0,12
15549,17876,761.0,55,1116,9,1,5,185000,4.0,3,1,4,0,5,0,0,1.8,16
15550,30734,1053.0,34,587,9,1,1,200179,6.0,0,0,4,0,1,12,0,3.5,12
15551,22502,502.0,55,253,3,1,5,93810,4.0,0,1,4,0,14,4,0,1.5,13
15552,7150,3488.55,52,300,4,0,5,1000,4.0,0,0,4,0,7,4,0,3.0,21
15553,13172,475.0,7,523,9,0,5,95000,4.0,0,2,4,0,12,12,1,1.4,14
15554,11760,781.0,7,523,9,1,5,43658,4.0,0,1,4,0,7,12,0,1.4,8
15555,24709,528.0,22,617,9,1,5,54734,4.0,0,1,4,0,12,4,0,1.6,12
15556,14113,641.0,27,1045,9,1,5,55521,4.0,0,1,4,0,14,4,0,2.0,14
15557,10000,1020.51,55,1444,3,0,5,95000,4.0,0,1,4,1,12,2,0,1.3,20
15558,42692,765.0,22,1286,9,1,5,59150,4.0,0,1,4,0,7,4,0,2.0,11
15559,22273,891.0,22,1286,9,1,4,136500,4.0,0,1,4,0,1,4,0,2.0,10
15560,39829,889.0,27,1306,4,1,1,54541,4.0,0,1,4,0,14,4,0,2.0,10
15561,4077,753.0,22,1286,9,1,2,259934,4.0,0,1,4,0,11,0,0,2.4,14
15562,4704,382.0,15,725,9,1,2,148709,4.0,0,1,4,0,11,12,0,2.0,11
15563,15530,503.0,55,253,3,1,2,121430,4.0,0,1,4,0,1,4,0,1.5,14
15564,25089,1391.0,34,397,9,1,5,177394,8.0,2,2,4,0,7,14,1,4.7,14
15565,44166,730.0,51,239,4,1,5,28699,4.0,0,1,4,0,14,4,0,1.6,10
15567,23408,836.0,22,1259,4,1,1,151000,4.0,0,1,4,0,14,4,0,2.0,16
15568,22332,986.0,26,485,4,1,5,140000,4.0,0,1,4,0,6,4,0,2.4,16
15569,2998,1370.57,41,25,3,1,5,0,4.0,1,1,2,1,12,2,0,1.6,23
15571,18817,585.0,55,1116,9,0,2,130000,6.0,0,1,4,0,12,12,0,1.8,13
15574,12544,2044.64,4,72,9,1,5,1366363,6.0,2,2,4,0,12,8,0,2.2,25
15575,55823,962.74,34,587,9,1,5,74000,6.0,2,0,4,0,12,12,0,3.5,12
15576,1098,934.0,39,251,9,1,5,129605,4.0,0,1,4,0,12,12,0,2.5,11
15577,29793,584.7433333333333,30,403,3,1,2,66000,4.0,0,1,4,0,14,12,0,1.8,12
15578,35438,1360.0,34,1237,9,1,5,197221,8.0,0,0,4,0,12,0,0,4.6,13
15579,21953,1190.94,34,1432,7,0,1,0,4.0,1,1,4,1,12,0,1,2.2,18
15580,11290,765.0,15,698,9,0,5,100000,4.0,0,1,4,0,2,12,0,2.0,11
15581,43592,839.08,55,282,9,1,2,66000,4.0,0,1,4,0,1,12,0,2.5,11
15582,17249,1211.0,4,90,9,1,5,190000,6.0,2,2,4,0,1,8,0,3.0,16
15585,25089,891.0,22,617,9,0,5,161600,4.0,2,1,4,0,14,11,0,2.0,10
15586,89379,1079.0,34,581,9,1,5,21000,4.0,0,2,4,0,1,0,1,2.0,8
15587,3293,761.0,55,1116,4,1,2,0,4.0,0,1,4,0,14,12,0,1.8,16
15588,11133,394.0,55,425,9,1,2,179381,4.0,0,1,4,0,1,12,0,2.5,12
15589,19130,1024.0,55,425,9,0,5,264000,4.0,2,1,4,0,1,0,0,2.5,16
15590,25591,528.0,22,617,9,1,5,71627,4.0,0,1,4,0,7,4,0,1.6,12
15591,7840,2570.0,34,296,3,1,5,87000,4.0,2,1,4,1,1,12,0,1.7,18
15592,5645,891.0,22,1286,9,1,4,596900,4.0,0,1,4,0,8,4,0,2.0,10
15593,13172,988.0,55,1116,3,0,2,144000,4.0,3,1,4,1,12,6,0,1.5,19
15594,9879,382.0,7,1448,3,1,2,115658,4.0,0,1,4,0,1,12,0,1.5,9
15595,4936,447.0,20,667,3,1,5,120417,4.0,0,1,4,0,12,4,0,1.3,13
15596,14113,1267.94,58,866,9,1,5,130000,8.0,2,2,4,0,14,12,0,2.5,17
15597,18503,749.0,22,1286,9,0,5,148800,4.0,2,1,4,0,1,6,0,2.4,12
15598,8781,1136.7,57,38,4,0,5,13000,4.0,1,0,2,0,14,1,0,1.7,19
15599,25089,781.0,55,425,9,1,2,12000,6.0,0,1,4,0,1,12,0,2.5,14
15600,22843,642.0,22,1259,4,1,1,174712,4.0,0,1,4,0,12,4,0,2.0,14
15601,9500,1024.0,58,866,9,1,5,14400,5.0,2,1,4,0,12,6,0,2.5,16
15602,10976,1347.0,39,1281,9,1,5,112000,4.0,2,2,4,1,12,12,0,2.5,18
15603,10976,1141.0,55,425,9,0,2,140000,4.0,0,1,4,0,6,8,0,2.4,17
15604,21326,779.0,58,879,9,1,5,75000,5.0,0,1,4,0,2,6,0,2.5,13
15605,34240,639.0,22,1389,4,1,1,117436,4.0,0,1,4,0,14,4,0,2.0,12
15606,11604,1931.89,39,1463,4,1,5,145000,4.0,0,0,4,1,14,2,0,2.0,23
15607,11604,3006.14,26,936,4,1,5,0,4.0,1,0,4,0,2,8,0,2.4,23
15608,15458,836.0,22,784,1,1,5,93238,4.0,0,1,4,0,14,4,0,2.0,16
15609,17562,1017.0,34,762,4,1,5,109608,4.0,0,1,4,0,14,0,0,2.0,9
15610,23521,580.69,55,1116,9,1,5,150000,4.0,0,1,4,0,14,8,0,1.8,12
